symbol,decision_session,decision_time_utc,action,target_weight,status,reason,strategy_id,experiment_id,raw_signal,metadata,rebalance_status
AMZN,2024-03-15,2024-03-15T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-03-15T20:00:00+00:00', 'session': '2024-03-15', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 174.4199982, 'market_value': 115388.64766167734, 'equity': 115388.64766167734, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': -367.06358576699955, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.02422378629370625, 'peak_equity': 118253.18760681436, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-03-18', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-03-15', 'input_start_session': '2023-03-16', 'input_end_session': '2024-03-15', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '2d22e15e7f0a7c56d1597b287cf94e04b2b3a333b6a9eb3f4d09bb43c43b9214', 'fitted_parameters': {'const': 0.0025381425187474033, 'ar.L1': 0.690878287725644, 'ma.L1': -0.8105069656442824, 'sigma2': 0.0003550442905760933}, 'forecast_daily_returns': [0.0048914611353883496, 0.004163999255085182, 0.0036614116368356518, 0.0033141847637073066, 0.003074293256148066], 'forecast_5d_cumulative': 0.019250851192377016, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-15', 'last_observation_time_utc': '2024-03-15T20:00:00+00:00', 'row_count': 301, 'sha256': '10f8a26b26125fa14d860d3e13f29df771b8c1e5a67e5b98beee05b5ad0d4572'}}",noop
AMZN,2024-03-22,2024-03-22T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-03-22T20:00:00+00:00', 'session': '2024-03-22', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 178.8699951, 'market_value': 118332.57112050499, 'equity': 118332.57112050499, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 2576.8598730606514, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': 0.0, 'peak_equity': 118332.57112050499, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-03-25', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-03-22', 'input_start_session': '2023-03-23', 'input_end_session': '2024-03-22', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '4054f736c34b07f6583184f47770e93f926b96f1eedb3970b312f925126e22de', 'fitted_parameters': {'const': 0.0025336477825743465, 'ar.L1': 0.7141769184775354, 'ma.L1': -0.8244875454727462, 'sigma2': 0.0003447882919579594}, 'forecast_daily_returns': [0.0024303613994210325, 0.0024598830317332223, 0.0024809667001263695, 0.0024960241694495892, 0.0025067778664909163], 'forecast_5d_cumulative': 0.012435409540559439, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-22', 'last_observation_time_utc': '2024-03-22T20:00:00+00:00', 'row_count': 306, 'sha256': '3bbbb26d9097ea06885854edc2a0ba7d109dd54441296c09586cf90b3a641e2c'}}",noop
AMZN,2024-03-28,2024-03-28T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-03-28T20:00:00+00:00', 'session': '2024-03-28', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 180.3800049, 'market_value': 119331.52760815549, 'equity': 119331.52760815549, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 3575.816360711144, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': 0.0, 'peak_equity': 119331.52760815549, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-04-01', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-03-28', 'input_start_session': '2023-03-29', 'input_end_session': '2024-03-28', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '0ae46d14956a0693f5eb9d581d61527d42557d12d02d0ba2a54c840659971afa', 'fitted_parameters': {'const': 0.002572790408357127, 'ar.L1': 0.7178778677454243, 'ma.L1': -0.8262412435357718, 'sigma2': 0.0003448985033190884}, 'forecast_daily_returns': [0.002590157045724675, 0.0025852575329604506, 0.002581740281184277, 0.0025792153239788743, 0.002577402713084111], 'forecast_5d_cumulative': 0.01298065156545114, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-28', 'last_observation_time_utc': '2024-03-28T20:00:00+00:00', 'row_count': 310, 'sha256': '5e2261fad38a29a8ed197f8ca3165e0a250e8b4109f0eebc20f927854da501c3'}}",noop
AMZN,2024-04-05,2024-04-05T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-04-05T20:00:00+00:00', 'session': '2024-04-05', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 185.0700073, 'market_value': 122434.22821617567, 'equity': 122434.22821617567, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 6678.5169687313355, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': 0.0, 'peak_equity': 122434.22821617567, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-04-08', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-04-04', 'input_start_session': '2023-04-05', 'input_end_session': '2024-04-05', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '91ca456c4b17a97bc41d8f2b78beb1aaf8017d740cb2800ff73b354e8c2d98dd', 'fitted_parameters': {'const': 0.0024852806050328366, 'ar.L1': 0.6980223528316727, 'ma.L1': -0.8106526359036373, 'sigma2': 0.00034301939756400474}, 'forecast_daily_returns': [0.0006855120208237525, 0.0012290019033306832, 0.0016083699898583803, 0.0018731773942056932, 0.0020580188816354526], 'forecast_5d_cumulative': 0.007475736488215201, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-05', 'last_observation_time_utc': '2024-04-05T20:00:00+00:00', 'row_count': 315, 'sha256': '4104811dad9a0fc7343d1fad4ea10dbb056b8f020fefc39d6824c60d0119de31'}}",noop
AMZN,2024-04-12,2024-04-12T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-04-12T20:00:00+00:00', 'session': '2024-04-12', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 186.1300049, 'market_value': 123135.47630040266, 'equity': 123135.47630040266, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 7379.765052958319, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.015445639524562349, 'peak_equity': 125067.21948896859, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-04-15', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-04-12', 'input_start_session': '2023-04-13', 'input_end_session': '2024-04-12', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '220430744c45a46a62524ef129b54c7164355fde43b2058d8064b46879a008b3', 'fitted_parameters': {'const': 0.002663075418268101, 'ar.L1': 0.6913877050554524, 'ma.L1': -0.8002905539827783, 'sigma2': 0.0003376573575088971}, 'forecast_daily_returns': [0.003044327389282784, 0.0029266683435558104, 0.002845320325951624, 0.002789077306749455, 0.002750191574777877], 'forecast_5d_cumulative': 0.014438227292660866, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-12', 'last_observation_time_utc': '2024-04-12T20:00:00+00:00', 'row_count': 320, 'sha256': '18a29c083091bbf24a85437dcfb71a19e565e0c0e6170b0eb72bff88f8c5ac61'}}",noop
AMZN,2024-04-19,2024-04-19T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-04-19T20:00:00+00:00', 'session': '2024-04-19', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 174.6300049, 'market_value': 115527.5789159083, 'equity': 115527.5789159083, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': -228.13233153603127, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.07627610665720219, 'peak_equity': 125067.21948896859, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-04-22', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': False, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).', 'ConvergenceWarning: Maximum Likelihood optimization failed to converge. Check mle_retvals'], 'price_start_session': '2023-04-19', 'input_start_session': '2023-04-20', 'input_end_session': '2024-04-19', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': 'dabb4ccd988a3e33557b3e638b62d6a017331d05725e5a92f09c2c8628faaec1', 'fitted_parameters': {'const': 0.0022932256411737975, 'ar.L1': 0.750524401297942, 'ma.L1': -0.8406782756103672, 'sigma2': 0.0003357510520530498}, 'forecast_daily_returns': [0.007614173363437286, 0.00628672674476325, 0.0052904456660279415, 0.004542712405885657, 0.00398152034848681], 'forecast_5d_cumulative': 0.028020306756924906, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-19', 'last_observation_time_utc': '2024-04-19T20:00:00+00:00', 'row_count': 325, 'sha256': '677b14e5d25f1a496eca59d6309f2ea0de18d6f250b6f1ae3b3ea2585f35d088'}}",noop
AMZN,2024-04-26,2024-04-26T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-04-26T20:00:00+00:00', 'session': '2024-04-26', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 179.6199951, 'market_value': 118828.73834123289, 'equity': 118828.73834123289, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 3073.027093788544, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.04988102536561112, 'peak_equity': 125067.21948896859, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-04-29', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-04-26', 'input_start_session': '2023-04-27', 'input_end_session': '2024-04-26', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '2b2464b02b40c63dc58bf5c21e2ee88826b222a57eae0ea72974e35a20a904e5', 'fitted_parameters': {'const': 0.0022978789785104868, 'ar.L1': 0.7541351297781986, 'ma.L1': -0.8420294356902621, 'sigma2': 0.0003329854473783056}, 'forecast_daily_returns': [0.0031299437245038515, 0.0029253682337140566, 0.002771090669417856, 0.0026547445384454767, 0.00256700383386543], 'forecast_5d_cumulative': 0.014127212312691872, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-26', 'last_observation_time_utc': '2024-04-26T20:00:00+00:00', 'row_count': 330, 'sha256': '730f5fbe991bf216bc0db33a844780ea4c1b24558ec96ea9b0aafe6372083251'}}",noop
AMZN,2024-05-03,2024-05-03T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-05-03T20:00:00+00:00', 'session': '2024-05-03', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 186.2100067, 'market_value': 123188.40199474832, 'equity': 123188.40199474832, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 7432.69074730397, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.015022461536262077, 'peak_equity': 125067.21948896859, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-05-06', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-05-03', 'input_start_session': '2023-05-04', 'input_end_session': '2024-05-03', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '93715b883a8623bdba0dac311d62bcc9ba51f8885c569b6f23a5b37ad69fdc6a', 'fitted_parameters': {'const': 0.002397358336496977, 'ar.L1': 0.7731900044685476, 'ma.L1': -0.8510728751660749, 'sigma2': 0.00032443079787268145}, 'forecast_daily_returns': [0.0007398571891856676, 0.001115795017000723, 0.0014064663877689418, 0.0016312105862320997, 0.0018049805540461088], 'forecast_5d_cumulative': 0.006715921326739593, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-03', 'last_observation_time_utc': '2024-05-03T20:00:00+00:00', 'row_count': 335, 'sha256': '068604d7f8a456acddd6096a7b77bcdf127b711fa52a7440eab26bdec0815e1f'}}",noop
AMZN,2024-05-10,2024-05-10T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-05-10T20:00:00+00:00', 'session': '2024-05-10', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 187.4799957, 'market_value': 124028.57121139496, 'equity': 124028.57121139496, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 8272.85996395062, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.010659653298153104, 'peak_equity': 125364.91777058083, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-05-13', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-05-10', 'input_start_session': '2023-05-11', 'input_end_session': '2024-05-10', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': 'bfb548b8f5b827c62816775be92703aa3d065923ffe3e76919fcd1f293342c68', 'fitted_parameters': {'const': 0.0021786831165838652, 'ar.L1': 0.8353855396960421, 'ma.L1': -0.9154711393671209, 'sigma2': 0.0003192516544677099}, 'forecast_daily_returns': [0.002047197391002962, 0.0020688418427571367, 0.002086923304767223, 0.0021020282966670123, 0.002114646788477322], 'forecast_5d_cumulative': 0.010463154319698242, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-10', 'last_observation_time_utc': '2024-05-10T20:00:00+00:00', 'row_count': 340, 'sha256': '465bfe461b6611a1d543a6ee7264c1a65d0ced0a6e46071017fc2a3669dbfbcf'}}",noop
AMZN,2024-05-17,2024-05-17T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-05-17T20:00:00+00:00', 'session': '2024-05-17', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 184.6999969, 'market_value': 122189.4455070978, 'equity': 122189.4455070978, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 6433.734259653459, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.025329831662269098, 'peak_equity': 125364.91777058083, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-05-20', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-05-17', 'input_start_session': '2023-05-18', 'input_end_session': '2024-05-17', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '4f089c369e0e5256e60fd5d54652e134287407ef2c7df19fe3e5b14aa5568b6c', 'fitted_parameters': {'const': 0.001985839389930425, 'ar.L1': 0.9313751299635405, 'ma.L1': -0.9991501694241212, 'sigma2': 0.00031110988624638526}, 'forecast_daily_returns': [0.0023909414234866964, 0.002363141349082392, 0.0023372490511710865, 0.00231313360883889, 0.002290673085602612], 'forecast_5d_cumulative': 0.011749973977010386, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-17', 'last_observation_time_utc': '2024-05-17T20:00:00+00:00', 'row_count': 345, 'sha256': '7b8e8c6cdea5765b8cf7b340709536e577454c3b103036eece668ec101c3fd8a'}}",noop
AMZN,2024-05-24,2024-05-24T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-05-24T20:00:00+00:00', 'session': '2024-05-24', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 180.75, 'market_value': 119576.30019542208, 'equity': 119576.30019542208, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 3820.5889479777366, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.04617414248021112, 'peak_equity': 125364.91777058083, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-05-28', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-05-24', 'input_start_session': '2023-05-25', 'input_end_session': '2024-05-24', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '167b8d78995367b345f107f47fa790955f3eedf74e71e53e7c51e7394cb8e229', 'fitted_parameters': {'const': 0.001936361563299093, 'ar.L1': 0.9331841756325951, 'ma.L1': -0.9996990100582949, 'sigma2': 0.0003081546269725752}, 'forecast_daily_returns': [0.003901086464497442, 0.0037698117505687067, 0.0036473082648697144, 0.003532989950555581, 0.003426309908652639], 'forecast_5d_cumulative': 0.018411551334115428, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-24', 'last_observation_time_utc': '2024-05-24T20:00:00+00:00', 'row_count': 350, 'sha256': '88f261448f356916d5363459339333dac7c9be99de8aba1351a0185332ab63ca'}}",noop
AMZN,2024-05-31,2024-05-31T20:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-05-31T20:00:00+00:00', 'session': '2024-05-31', 'symbol': 'AMZN', 'cash': 0.0, 'quantity': 661.5562943038566, 'close_price': 176.4400024, 'market_value': 116724.99415470756, 'equity': 116724.99415470756, 'current_weight': 1.0, 'average_entry_price': 174.88740310154998, 'unrealized_pnl': 969.2829072632189, 'realized_pnl': 15755.711247444344, 'cumulative_cost': 331.43658821937095, 'current_drawdown': -0.06891819313984171, 'peak_equity': 125364.91777058083, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 165.73075268013253, 'cumulative_slippage_cost': 165.7058355392384, 'cumulative_transaction_cost': 331.43658821937095}, 'next_execution_session': '2024-06-03', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-05-31', 'input_start_session': '2023-06-01', 'input_end_session': '2024-05-31', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': 'ad6212b628986e4c9c87ebb12ef797538b00a6c1d3ee696fa291d3702426910e', 'fitted_parameters': {'const': 0.0017235353662251886, 'ar.L1': 0.8588995777272502, 'ma.L1': -0.932587234416713, 'sigma2': 0.0003062511111006969}, 'forecast_daily_returns': [0.006040357194546752, 0.005431251811694356, 0.004908091455571037, 0.004458749246613081, 0.004072809413084064], 'forecast_5d_cumulative': 0.025159495253054942, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-31', 'last_observation_time_utc': '2024-05-31T20:00:00+00:00', 'row_count': 354, 'sha256': '89773a53c232e7b39815b5da5659e6f6b5fd5a46a0288696821942e0d67f5427'}}",noop
