experiment_id,run_id,case_id,symbol,decision_session,usage_source,origin_run_id,agent_node,provider,model,thinking_mode,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens,latency_seconds
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Bull Researcher,deepseek,deepseek-v4-flash,disabled,19101,7680,11421,2483,,21584,17.33412424999915
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Bear Researcher,deepseek,deepseek-v4-flash,disabled,21916,9984,11932,2420,,24336,15.850543249998736
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Research Manager,deepseek,deepseek-v4-flash,disabled,14849,384,14465,1035,,15884,10.141531000001123
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Trader,deepseek,deepseek-v4-flash,disabled,1762,0,1762,457,,2219,3.6700151250006456
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,8196,0,8196,1562,,9758,16.91817749999973
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,11305,0,11305,1548,,12853,15.762779832999513
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,14384,0,14384,1432,,15816,14.260072999997647
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,15733,2304,13429,1649,,17382,16.643045125001663
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,17466,3840,13626,1088,,18554,10.332303333001619
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,18191,5248,12943,1518,,19709,12.974858999998105
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,19625,8064,11561,1653,,21278,11.759317416002887
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,21826,9600,12226,1279,,23105,10.566922999998496
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,22847,11008,11839,1651,,24498,10.32510741599981
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T221516239387Z_7e765a73,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,15537,512,15025,641,,16178,4.974998917001358
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,,deepseek,deepseek-v4-flash,disabled,691,0,691,110,,801,2.157484082999872
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,2395,0,2395,187,,2582,2.259125667002081
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,6700,2560,4140,819,,7519,4.308960415997717
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,12388,7424,4964,274,,12662,2.3612885840011586
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,14461,12544,1917,3102,,17563,22.212834500001918
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,908,,2964,7.103939791999437
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,605,,2620,3.450138666001294
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,3067,2560,507,247,,3314,1.7450606249985867
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,3504,3200,304,1171,,4675,9.12782149999839
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2435,0,2435,312,,2747,2.3627158750023227
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2954,2688,266,270,,3224,2.0758701249978913
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3380,3200,180,2144,,5524,17.694687499999418
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7484,0,7484,2143,,9627,21.447706124999968
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Bear Researcher,deepseek,deepseek-v4-flash,disabled,11789,0,11789,1948,,13737,19.440283874999295
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Bull Researcher,deepseek,deepseek-v4-flash,disabled,13533,7424,6109,2329,,15862,21.053259749998688
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Bear Researcher,deepseek,deepseek-v4-flash,disabled,16261,3840,12421,2192,,18453,20.347312415997294
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Bull Researcher,deepseek,deepseek-v4-flash,disabled,18306,7424,10882,2763,,21069,22.637002791001578
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Bear Researcher,deepseek,deepseek-v4-flash,disabled,21658,9600,12058,2614,,24272,17.70739562500239
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Research Manager,deepseek,deepseek-v4-flash,disabled,14765,384,14381,1067,,15832,10.897546250002051
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Trader,deepseek,deepseek-v4-flash,disabled,1826,0,1826,349,,2175,2.9165997080017405
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7843,0,7843,2010,,9853,21.219549749999715
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,11848,0,11848,1696,,13544,17.17742858299971
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,15223,0,15223,1277,,16500,13.516072374997748
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,15814,1920,13894,1913,,17727,17.919225333000213
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,17927,3840,14087,1645,,19572,14.229269084000407
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,19921,5504,14417,1277,,21198,7.350031207999564
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,20609,7680,12929,1485,,22094,10.731156207999447
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,21917,9600,12317,1645,,23562,9.15091083399966
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,23911,11264,12647,1590,,25501,11.911114332997386
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T221516239387Z_7e765a73,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,17385,512,16873,661,,18046,5.630002500001865
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,,deepseek,deepseek-v4-flash,disabled,711,0,711,131,,842,2.11422075000155
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,2400,0,2400,173,,2573,1.536991749999288
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,6866,2560,4306,800,,7666,4.122737458001211
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,12501,7552,4949,406,,12907,2.4062972079991596
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,15344,12800,2544,2996,,18340,21.788101582998934
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,987,,3043,7.838604332999239
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,605,,2620,3.5260629169970343
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,3067,2560,507,203,,3270,1.862852792000922
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,3409,3200,209,923,,4332,7.397631125000771
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2435,0,2435,324,,2759,1.9664368339981593
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2966,2688,278,270,,3236,1.9569280830000935
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3392,3200,192,2023,,5415,16.274549457997637
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7109,0,7109,1802,,8911,19.241820457998983
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Bear Researcher,deepseek,deepseek-v4-flash,disabled,10734,0,10734,2463,,13197,24.730247583000164
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Bull Researcher,deepseek,deepseek-v4-flash,disabled,13848,7040,6808,2756,,16604,26.817661791999853
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Bear Researcher,deepseek,deepseek-v4-flash,disabled,16915,3072,13843,2891,,19806,23.87581683299868
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Bull Researcher,deepseek,deepseek-v4-flash,disabled,19931,7040,12891,2760,,22691,24.272207750000234
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Bear Researcher,deepseek,deepseek-v4-flash,disabled,22578,8832,13746,3033,,25611,18.583105124998838
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Research Manager,deepseek,deepseek-v4-flash,disabled,16482,384,16098,1160,,17642,12.879505750002863
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Trader,deepseek,deepseek-v4-flash,disabled,1918,0,1918,354,,2272,3.07094883299942
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7454,0,7454,885,,8339,11.030407124999329
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,9209,0,9209,884,,10093,11.556540583998867
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,10960,0,10960,1038,,11998,11.760348792002333
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,12198,1536,10662,1145,,13343,13.901153250000789
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,13587,2432,11155,1323,,14910,14.415693999999348
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,15176,3200,11976,1145,,16321,12.728316249998898
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,16368,7296,9072,1145,,17513,7.4717860000018845
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,17318,8192,9126,1317,,18635,8.710480040997936
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,18788,8960,9828,1146,,19934,7.409028207999654
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T221516239387Z_7e765a73,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,13694,512,13182,725,,14419,6.5522991249999905
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,,deepseek,deepseek-v4-flash,disabled,775,0,775,100,,875,2.252113291997375
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,2395,0,2395,178,,2573,2.134404042000824
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,6306,2560,3746,631,,6937,3.572434166999301
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,11772,6912,4860,331,,12103,2.81227758300156
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Market Analyst,deepseek,deepseek-v4-flash,disabled,14538,12032,2506,2730,,17268,22.138998582999193
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,1084,,3140,9.695739167000283
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,497,,2512,3.2179847080005857
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,2959,2432,527,307,,3266,2.5360312090015213
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,News Analyst,deepseek,deepseek-v4-flash,disabled,3507,3200,307,1205,,4712,9.924451041999419
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2435,0,2435,259,,2694,2.2445133330002136
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2901,2688,213,274,,3175,1.9918381250026869
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3331,3072,259,1771,,5102,16.97562379199735
M1_pilot_aapl_2023q4_4w_v1,20260813T221516239387Z_7e765a73,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T221516239387Z_7e765a73,Bull Researcher,deepseek,deepseek-v4-flash,disabled,6969,0,6969,1507,,8476,18.186891875000583
