experiment_id,run_id,case_id,symbol,decision_session,usage_source,origin_run_id,agent_node,provider,model,thinking_mode,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens,latency_seconds
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Market Analyst,deepseek,deepseek-v4-flash,disabled,13490,11008,2482,3420,,16910,28.891139458995895
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,968,,3024,8.718336790996545
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,477,,2492,3.2889980000036303
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,2836,2432,404,182,,3018,1.615116749999288
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,3157,2944,213,1087,,4244,9.553214125000522
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,0,2410,322,,2732,2.5500423749981564
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2939,2688,251,270,,3209,2.0579191249998985
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3365,3200,165,1896,,5261,17.980615375003254
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7551,0,7551,1505,,9056,19.162810750000062
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Bear Researcher,deepseek,deepseek-v4-flash,disabled,10580,0,10580,2821,,13401,30.74759733400424
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Bull Researcher,deepseek,deepseek-v4-flash,disabled,14708,7424,7284,2796,,17504,31.192576333000034
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Bear Researcher,deepseek,deepseek-v4-flash,disabled,17495,3200,14295,3168,,20663,24.71273720899626
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Bull Researcher,deepseek,deepseek-v4-flash,disabled,21026,7424,13602,2977,,24003,24.403491334000137
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Bear Researcher,deepseek,deepseek-v4-flash,disabled,23828,8960,14868,3197,,27025,25.948500833001162
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Research Manager,deepseek,deepseek-v4-flash,disabled,17238,384,16854,927,,18165,10.941217749998032
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Trader,deepseek,deepseek-v4-flash,disabled,1686,0,1686,744,,2430,6.324269042001106
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7934,0,7934,1175,,9109,14.655283915999462
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,10269,0,10269,1454,,11723,18.940420999999333
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,13160,0,13160,1429,,14589,17.40508179199969
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,14890,7808,7082,1196,,16086,14.027216665999731
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,15811,3200,12611,1270,,17081,11.639658082996903
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,16903,4608,12295,1424,,18327,10.268448249997164
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,18602,7808,10794,1402,,20004,12.280032624999876
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,20119,8960,11159,1467,,21586,12.391794790994027
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,21610,10368,11242,1423,,23033,8.40078787499806
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-12,AAPL,2024-01-12,live_request,20260814T015553499023Z_ac0d1b00,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,14989,512,14477,700,,15689,6.94479045800108
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Market Analyst,deepseek,deepseek-v4-flash,disabled,2397,0,2397,187,,2584,1.8153647919971263
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Market Analyst,deepseek,deepseek-v4-flash,disabled,6072,2560,3512,1027,,7099,5.761208333999093
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Market Analyst,deepseek,deepseek-v4-flash,disabled,14498,7040,7458,2989,,17487,20.88119708299928
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,1031,,3087,9.056798375000653
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,494,,2509,3.1781013750005513
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,2956,2432,524,284,,3240,2.352021250000689
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,3482,3200,282,1078,,4560,9.546074749996478
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,0,2410,258,,2668,1.9972548329969868
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2875,2560,315,274,,3149,2.189052082998387
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3305,3072,233,2103,,5408,18.01325850000285
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7382,0,7382,2635,,10017,23.871491792000597
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Bear Researcher,deepseek,deepseek-v4-flash,disabled,12673,0,12673,2879,,15552,27.525405458000023
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Bull Researcher,deepseek,deepseek-v4-flash,disabled,15782,7296,8486,3521,,19303,33.24065412500204
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Bear Researcher,deepseek,deepseek-v4-flash,disabled,19965,4224,15741,2972,,22937,17.76613825000095
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Bull Researcher,deepseek,deepseek-v4-flash,disabled,22378,7296,15082,3098,,25476,20.601776624993363
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Bear Researcher,deepseek,deepseek-v4-flash,disabled,25620,10624,14996,2296,,27916,18.090963167000154
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Research Manager,deepseek,deepseek-v4-flash,disabled,18176,384,17792,1151,,19327,12.380219916005444
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Trader,deepseek,deepseek-v4-flash,disabled,1890,0,1890,419,,2309,3.67380475000391
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7795,0,7795,1369,,9164,16.58546891700098
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,10518,0,10518,1178,,11696,14.742350417000125
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,12857,0,12857,1685,,14542,18.838551209002617
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,14905,1792,13113,1413,,16318,16.99574966599903
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,16536,3200,13336,1216,,17752,13.513712416999624
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,17264,4352,12912,1581,,18845,11.158288332997472
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,19060,7552,11508,1413,,20473,8.801502292000805
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,20653,8960,11693,1188,,21841,10.236844833001669
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,21429,10112,11317,1498,,22927,10.05560016700474
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-19,AAPL,2024-01-19,live_request,20260814T015553499023Z_ac0d1b00,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,15524,512,15012,652,,16176,5.702041874996212
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,,deepseek,deepseek-v4-flash,disabled,750,0,750,136,,886,2.41109666700504
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,,deepseek,deepseek-v4-flash,disabled,702,0,702,153,,855,2.4536590830030036
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Market Analyst,deepseek,deepseek-v4-flash,disabled,2398,0,2398,173,,2571,2.1171138330028043
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Market Analyst,deepseek,deepseek-v4-flash,disabled,5464,2560,2904,654,,6118,3.8991613750040415
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Market Analyst,deepseek,deepseek-v4-flash,disabled,11011,6016,4995,346,,11357,2.8119267919973936
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Market Analyst,deepseek,deepseek-v4-flash,disabled,13819,11264,2555,2514,,16333,20.080661457999668
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,920,,2976,8.000240124994889
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,497,,2512,3.4641247500039754
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,2959,2432,527,212,,3171,1.7234133750025649
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,News Analyst,deepseek,deepseek-v4-flash,disabled,3361,3072,289,1022,,4383,9.20597620800254
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,0,2410,321,,2731,2.221267875000194
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2938,2688,250,274,,3212,2.2416086249941145
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3368,3200,168,1951,,5319,17.102429291997396
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AAPL:2024-01-26,AAPL,2024-01-26,live_request,20260814T015553499023Z_ac0d1b00,Bull Researcher,deepseek,deepseek-v4-flash,disabled,6582,0,6582,2212,,8794,23.23874104100105
