experiment_id,run_id,case_id,symbol,decision_session,usage_source,origin_run_id,agent_node,provider,model,thinking_mode,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens,latency_seconds
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,17635,4096,13539,2727,,20362,15.010251457999402
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,20513,7808,12705,2332,,22845,16.382470417003788
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,22468,9856,12612,2788,,25256,18.29459516699717
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Research Manager,deepseek,deepseek-v4-flash,disabled,15789,384,15405,918,,16707,9.564601166995999
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Trader,deepseek,deepseek-v4-flash,disabled,1675,0,1675,735,,2410,5.201343832995917
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,8225,0,8225,1423,,9648,15.714883625005314
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,11056,0,11056,1466,,12522,15.075957792003464
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,13971,0,13971,1418,,15389,13.235298290994251
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,15431,2304,13127,1428,,16859,15.667223791999277
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,16804,3712,13092,1455,,18259,11.159304166998481
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,18277,5120,13157,1453,,19730,8.925824582998757
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,19802,8064,11738,1428,,21230,8.063575833999494
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,21186,9472,11714,1502,,22688,10.292195166002784
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,22718,10880,11838,1461,,24179,9.257375749999483
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-06,AAPL,2023-10-06,live_request,20260813T233409151461Z_2e842979,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,15003,512,14491,662,,15665,5.410699916996236
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,,deepseek,deepseek-v4-flash,disabled,712,0,712,117,,829,2.2653040420045727
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,2395,2304,91,187,,2582,1.4773092080067727
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,6700,2560,4140,654,,7354,3.4934417080003186
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,12183,7296,4887,346,,12529,2.860136749994126
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,14959,12416,2543,3156,,18115,21.44766520799749
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,2048,8,989,,3045,7.126893082997412
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,1920,95,602,,2617,3.4019837920059217
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,3064,2560,504,233,,3297,1.7804031670020777
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,3471,3200,271,1100,,4571,7.326741416000004
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2435,2432,3,258,,2693,1.84305008299998
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2900,2688,212,282,,3182,2.186822582996683
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3338,3072,266,2176,,5514,16.85031791700021
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7568,0,7568,1325,,8893,15.240000958001474
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,10239,0,10239,1613,,11852,17.640845792004257
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,12128,1664,10464,2092,,14220,21.28330933300458
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,14716,3072,11644,2259,,16975,18.16005574999872
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,17131,7424,9707,2671,,19802,18.90900487500039
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,20231,8832,11399,2923,,23154,18.59232100000372
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Research Manager,deepseek,deepseek-v4-flash,disabled,13656,384,13272,1020,,14676,9.509717166001792
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Trader,deepseek,deepseek-v4-flash,disabled,1763,0,1763,358,,2121,3.1430767080018995
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7920,0,7920,1295,,9215,13.721650874998886
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,10495,0,10495,1195,,11690,12.797594499999832
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,12868,0,12868,1344,,14212,12.08289700000023
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,14308,1920,12388,1605,,15913,15.564923792000627
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,16306,3200,13106,1319,,17625,12.93592712499958
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,17581,4352,13229,1376,,18957,11.227371415996458
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,18775,7680,11095,1631,,20406,9.679094416002044
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,20701,8960,11741,1319,,22020,7.518026332996669
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,21944,10112,11832,1507,,23451,10.338885332996142
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-13,AAPL,2023-10-13,live_request,20260813T233409151461Z_2e842979,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,15396,512,14884,769,,16165,5.818694041998242
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,,deepseek,deepseek-v4-flash,disabled,819,0,819,118,,937,2.154001791997871
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,2400,2304,96,173,,2573,1.460313417002908
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,6866,2560,4306,791,,7657,4.317550708998169
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,12489,7552,4937,409,,12898,2.5217689170021913
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,15329,12800,2529,2994,,18323,21.051972207998915
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,2048,8,989,,3045,7.805340708997392
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,1920,95,605,,2620,3.063101708998147
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,3067,2560,507,359,,3426,2.558523082996544
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,3667,3328,339,997,,4664,7.316392291999364
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2435,2432,3,324,,2759,2.3988490000047022
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2966,2944,22,270,,3236,1.9391233749993262
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3392,3328,64,2277,,5669,17.996823499997845
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7437,0,7437,1862,,9299,18.680401916004485
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,11180,0,11180,1800,,12980,17.411072082999453
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,12907,1536,11371,1992,,14899,17.49063016600121
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,15108,3456,11652,1905,,17013,12.833442457995261
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,16915,7296,9619,2099,,19014,12.284029750000627
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,19225,9216,10009,1983,,21208,11.570394499998656
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Research Manager,deepseek,deepseek-v4-flash,disabled,12413,384,12029,966,,13379,10.002624917004141
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Trader,deepseek,deepseek-v4-flash,disabled,1725,0,1725,317,,2042,2.7892590000046766
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7763,0,7763,1190,,8953,12.72461170799943
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,10128,0,10128,1125,,11253,11.927507250002236
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,12361,0,12361,1171,,13532,11.487446582999837
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,13560,1792,11768,1591,,15151,15.220846374999383
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,15600,2944,12656,1449,,17049,13.448614291999547
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,17308,4096,13212,1465,,18773,11.036506208998617
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,18694,7552,11142,1570,,20264,9.424410708001233
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,20368,8704,11664,1523,,21891,10.690924667003856
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,21930,9856,12074,1469,,23399,8.469415958999889
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-20,AAPL,2023-10-20,live_request,20260813T233409151461Z_2e842979,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,16130,512,15618,741,,16871,5.7933380829999805
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,,deepseek,deepseek-v4-flash,disabled,791,0,791,105,,896,2.194995707999624
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,2395,2304,91,178,,2573,1.3091052090021549
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,6306,2560,3746,636,,6942,3.855472583003575
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,11776,6912,4864,345,,12121,2.9797666250015027
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Market Analyst,deepseek,deepseek-v4-flash,disabled,14554,12032,2522,3152,,17706,21.50470879200293
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,2048,8,819,,2875,6.574219583999366
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,1920,95,497,,2512,2.739462249999633
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,2959,2944,15,307,,3266,2.3686650000017835
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,News Analyst,deepseek,deepseek-v4-flash,disabled,3507,3456,51,1307,,4814,9.702387375000399
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2435,2432,3,268,,2703,1.9513147079996997
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2910,2688,222,270,,3180,2.3459156669996446
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3336,3072,264,1756,,5092,14.325055458000861
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7240,0,7240,1575,,8815,16.54623824999726
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Bear Researcher,deepseek,deepseek-v4-flash,disabled,10409,0,10409,2395,,12804,24.27355870899919
M1_pilot_aapl_2023q4_4w_v1,20260813T233409151461Z_2e842979,AAPL:2023-10-27,AAPL,2023-10-27,live_request,20260813T233409151461Z_2e842979,Bull Researcher,deepseek,deepseek-v4-flash,disabled,13613,7168,6445,2073,,15686,20.614782833996287
