experiment_id,run_id,case_id,symbol,decision_session,usage_source,origin_run_id,agent_node,provider,model,thinking_mode,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens,latency_seconds
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Bull Researcher,deepseek,deepseek-v4-flash,disabled,15740,7040,8700,2002,,17742,18.169006481999986
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Bear Researcher,deepseek,deepseek-v4-flash,disabled,17761,8576,9185,2340,,20101,16.828754768999943
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Research Manager,deepseek,deepseek-v4-flash,disabled,11662,512,11150,1098,,12760,11.046614618000149
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Trader,deepseek,deepseek-v4-flash,disabled,1857,640,1217,344,,2201,2.9760430179999275
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7597,0,7597,1589,,9186,16.297048674999814
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,10760,0,10760,1520,,12280,16.190379781000047
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,13783,0,13783,1350,,15133,15.08020365199991
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,14941,1664,13277,1800,,16741,16.65961037299985
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,17004,3200,13804,1646,,18650,16.485779382000146
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,18927,4736,14191,1350,,20277,8.404620151000017
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,19874,7424,12450,1476,,21350,13.770196725000005
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,21163,8960,12203,1413,,22576,10.093757825000012
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,22620,10496,12124,1700,,24320,12.022553473000016
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260817T133126525309Z_11ae1ce4,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,16065,640,15425,628,,16693,6.505817239999942
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,,deepseek,deepseek-v4-flash,disabled,679,0,679,115,,794,2.315254350000032
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,2395,2304,91,173,,2568,1.4686923489998662
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,5146,2560,2586,784,,5930,4.447142768000049
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,10853,5888,4965,345,,11198,2.528772052000022
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,13631,11136,2495,2999,,16630,23.88208686500002
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,2048,8,1085,,3141,8.879024917999914
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,1920,95,474,,2489,2.6241966550001052
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,2833,2432,401,389,,3222,2.3172093450000375
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,3515,3200,315,1316,,4831,9.450732988000027
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,2304,106,322,,2732,2.077722746000063
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2939,2816,123,258,,3197,1.769012038000028
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3353,3072,281,2144,,5497,16.745697862000043
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7718,0,7718,1978,,9696,19.16361314100004
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Bear Researcher,deepseek,deepseek-v4-flash,disabled,11695,256,11439,2909,,14604,27.264610124
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Bull Researcher,deepseek,deepseek-v4-flash,disabled,15523,1792,13731,2518,,18041,24.517334986999913
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Bear Researcher,deepseek,deepseek-v4-flash,disabled,17669,3840,13829,2997,,20666,21.081349661000104
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Bull Researcher,deepseek,deepseek-v4-flash,disabled,21133,7552,13581,2125,,23258,16.20418319999999
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Bear Researcher,deepseek,deepseek-v4-flash,disabled,22405,9600,12805,3268,,25673,16.989203116999988
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Research Manager,deepseek,deepseek-v4-flash,disabled,16570,512,16058,887,,17457,8.717495343999872
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Trader,deepseek,deepseek-v4-flash,disabled,1646,640,1006,435,,2081,3.8761537830000634
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,8204,256,7948,1438,,9642,16.196295231000022
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,11065,0,11065,1241,,12306,13.538334387000077
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,13530,0,13530,1363,,14893,14.51611892699998
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,14865,2304,12561,1402,,16267,15.251851407999993
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,16411,3712,12699,1372,,17783,13.842604680000022
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,17773,4864,12909,1369,,19142,13.489019388000088
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,19156,8064,11092,1402,,20558,8.623750711999946
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,20571,9472,11099,1416,,21987,10.040780618000099
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,22015,10624,11391,1367,,23382,7.888963447000151
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260817T133126525309Z_11ae1ce4,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,15158,640,14518,637,,15795,5.498560101000066
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,2397,2304,93,173,,2570,1.732014638999999
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,5288,2560,2728,779,,6067,4.5052487590000965
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,11022,6016,5006,2704,,13726,20.12450631999991
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,2048,8,954,,3010,7.529581495000002
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,1920,95,401,,2416,2.3487714450000112
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,2760,2304,456,280,,3040,2.1471820149999985
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,3282,2944,338,958,,4240,7.273696354999856
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,2304,106,258,,2668,1.741359353000007
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2875,2816,59,274,,3149,1.904329584000152
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3305,3200,105,1910,,5215,15.749980278000066
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Bull Researcher,deepseek,deepseek-v4-flash,disabled,6707,0,6707,1277,,7984,13.426695240999834
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Bear Researcher,deepseek,deepseek-v4-flash,disabled,9280,256,9024,1723,,11003,18.205979794000086
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Bull Researcher,deepseek,deepseek-v4-flash,disabled,11438,6656,4782,1931,,13369,19.14106558399999
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Bear Researcher,deepseek,deepseek-v4-flash,disabled,13596,2176,11420,1807,,15403,17.482226675999982
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Bull Researcher,deepseek,deepseek-v4-flash,disabled,15267,6656,8611,2063,,17330,13.431335302999969
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Bear Researcher,deepseek,deepseek-v4-flash,disabled,17605,7936,9669,1808,,19413,10.182566755999915
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Research Manager,deepseek,deepseek-v4-flash,disabled,11383,512,10871,1033,,12416,10.542905441999892
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Trader,deepseek,deepseek-v4-flash,disabled,1792,640,1152,449,,2241,3.608043533
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7237,256,6981,1633,,8870,17.778056170000127
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,10488,0,10488,1299,,11787,13.72883407900008
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,13069,0,13069,916,,13985,10.358709124000143
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,13315,1280,12035,1679,,14994,17.740599027999906
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,15357,2944,12413,1717,,17074,14.341101161999632
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,17856,4224,13632,1369,,19225,13.175155165999968
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,18962,7040,11922,1717,,20679,9.355529412999658
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,20662,8704,11958,1712,,22374,9.4562008529997
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,22698,9984,12714,1478,,24176,9.197322484999859
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260817T133126525309Z_11ae1ce4,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,16498,640,15858,785,,17283,6.226570012000138
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,,deepseek,deepseek-v4-flash,disabled,687,0,687,110,,797,2.714095506000376
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,,deepseek,deepseek-v4-flash,disabled,835,0,835,136,,971,2.4859464729997853
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,2398,2304,94,173,,2571,1.5383726029999707
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,5464,2560,2904,771,,6235,4.122609770000054
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,11168,6144,5024,339,,11507,2.2084565129998737
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Market Analyst,deepseek,deepseek-v4-flash,disabled,13940,11392,2548,2779,,16719,20.580300694000016
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,2048,8,1005,,3061,8.674698550999892
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,1920,95,497,,2512,2.861527638000098
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,2959,2432,527,212,,3171,1.8083079680000083
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,News Analyst,deepseek,deepseek-v4-flash,disabled,3361,3072,289,967,,4328,7.735908990999633
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,2304,106,321,,2731,2.3049597290000747
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2938,2688,250,270,,3208,1.9960919589998412
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3364,3200,164,2086,,5450,17.589274771999953
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260817T133126525309Z_11ae1ce4,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7012,0,7012,1654,,8666,16.084449439999844
