experiment_id,run_id,case_id,symbol,decision_session,usage_source,origin_run_id,agent_node,provider,model,thinking_mode,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens,latency_seconds
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2875,2560,315,271,,3146,1.8082176529999288
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3302,3072,230,2115,,5417,18.077938153000105
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7531,256,7275,1813,,9344,20.264628140000013
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,11178,256,10922,2121,,13299,21.999739010999974
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,13597,7424,6173,2487,,16084,24.344314446999988
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,16466,3456,13010,2712,,19178,23.363369737999847
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,19394,7424,11970,2751,,22145,25.548017159999972
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,22202,9216,12986,3154,,25356,25.78291600600005
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Research Manager,deepseek,deepseek-v4-flash,disabled,15814,384,15430,743,,16557,7.778834678000067
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Trader,deepseek,deepseek-v4-flash,disabled,1482,0,1482,467,,1949,3.5996972240000105
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,8075,0,8075,1476,,9551,16.673330416
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,11012,0,11012,1154,,12166,12.821873758000038
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,13303,0,13303,1277,,14580,13.399057841000058
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,14428,2176,12252,1404,,15832,14.110331697999982
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,16065,3584,12481,1414,,17479,14.351071242999978
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,17597,4736,12861,1548,,19145,9.807285759000024
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,19336,7936,11400,1404,,20740,7.791630399999804
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,20713,9344,11369,1413,,22126,8.23470961399994
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,21972,10496,11476,1547,,23519,8.41967033900005
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260816T164035970154Z_6306ea4e,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,14607,512,14095,656,,15263,5.035673115999998
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,,deepseek,deepseek-v4-flash,disabled,706,0,706,135,,841,2.593906324000045
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,2395,0,2395,173,,2568,1.4589802150001105
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,5146,2560,2586,629,,5775,3.5530977500000063
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,10669,5760,4909,185,,10854,1.6683897890000026
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,12069,10752,1317,2325,,14394,17.904126325000107
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,943,,2999,7.837761807000106
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,606,,2621,3.28686972100013
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,3068,2560,508,318,,3386,2.0036281909999616
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,3628,3328,300,1248,,4876,9.249114851000058
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,0,2410,322,,2732,4.133422375999999
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2939,2688,251,258,,3197,1.840071504999969
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3353,3072,281,1697,,5050,14.246008128000085
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,6395,0,6395,1993,,8388,20.60674334500004
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,10402,0,10402,2764,,13166,26.369663489999994
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,13927,6272,7655,2635,,16562,24.02565585100001
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,16451,2560,13891,2762,,19213,20.461301954999954
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,19330,6272,13058,3104,,22434,22.947905024999955
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,22794,8320,14474,2906,,25700,16.675625299000103
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Research Manager,deepseek,deepseek-v4-flash,disabled,16941,384,16557,1174,,18115,11.161865551999881
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Trader,deepseek,deepseek-v4-flash,disabled,1933,0,1933,377,,2310,2.9783894009999585
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,6867,0,6867,1201,,8068,13.097689473999935
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,9254,0,9254,1133,,10387,11.888184492000164
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,11503,0,11503,1258,,12761,13.06865089400003
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,12865,896,11969,1374,,14239,14.415449649000038
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,14463,2048,12415,1370,,15833,10.953348917000085
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,15926,3200,12726,1562,,17488,13.690425018000042
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,17723,6656,11067,1360,,19083,9.837291384000082
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,19056,7808,11248,1710,,20766,14.519270017000053
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,20895,8960,11935,1738,,22633,11.385920568999836
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260816T164035970154Z_6306ea4e,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,15813,512,15301,712,,16525,6.108415164000007
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,2397,0,2397,173,,2570,1.9169993240000167
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,5288,2560,2728,767,,6055,3.982487610999897
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,11010,6016,4994,2559,,13569,19.325312403999988
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,994,,3050,8.120441875999859
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,494,,2509,3.1051234589999694
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,2956,2432,524,267,,3223,2.0297117909999542
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,3449,3200,249,1404,,4853,10.727473395000061
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,0,2410,258,,2668,2.266483193999875
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2875,2560,315,274,,3149,2.1153517210000246
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3305,3072,233,1629,,4934,14.151611463000108
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,6766,0,6766,2386,,9152,20.560853940000015
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,11559,0,11559,1789,,13348,18.47902220800006
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,12739,6656,6083,2375,,15114,18.350140293999857
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,15719,3328,12391,2233,,17952,14.978062690000115
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,17800,6656,11144,2529,,20329,14.42708616699997
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,20643,9088,11555,2422,,23065,13.853540973000008
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Research Manager,deepseek,deepseek-v4-flash,disabled,14510,384,14126,895,,15405,8.791922462999992
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Trader,deepseek,deepseek-v4-flash,disabled,1654,0,1654,823,,2477,5.998218032000068
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7226,0,7226,1220,,8446,13.21286044700014
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,9651,0,9651,1762,,11413,18.213760944999876
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,13158,0,13158,1441,,14599,14.679725813999767
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,14867,1280,13587,1664,,16531,16.94022089100008
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,16416,2432,13984,1278,,17694,10.691243910999674
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,17512,4224,13288,1560,,19072,14.303118108000035
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,19015,7040,11975,1658,,20673,10.123972675000005
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,21036,8192,12844,1269,,22305,8.93606687600004
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,21995,9984,12011,1704,,23699,10.992090627999914
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-19,AAPL,2024-01-19,cache_origin,20260816T164035970154Z_6306ea4e,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,16372,512,15860,634,,17006,4.81237463799971
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,,deepseek,deepseek-v4-flash,disabled,762,0,762,119,,881,2.27587240999992
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,,deepseek,deepseek-v4-flash,disabled,684,0,684,117,,801,2.1416478419996565
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,2398,0,2398,173,,2571,1.4805224589999852
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,5464,2560,2904,645,,6109,3.4049442000000454
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,11004,6016,4988,339,,11343,2.5456141489999027
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Market Analyst,deepseek,deepseek-v4-flash,disabled,13810,11264,2546,2997,,16807,21.016543274000014
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,0,2056,970,,3026,8.208454733000053
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,0,2015,497,,2512,3.211002213000029
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,2959,2432,527,212,,3171,1.6900620650003475
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,News Analyst,deepseek,deepseek-v4-flash,disabled,3361,3072,289,911,,4272,6.774960060000012
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,0,2410,267,,2677,2.290350050000143
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2884,2560,324,276,,3160,1.9661870069999168
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3316,3072,244,2076,,5392,16.02331887399987
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7135,0,7135,1587,,8722,15.675448005999897
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Bear Researcher,deepseek,deepseek-v4-flash,disabled,10328,0,10328,2100,,12428,21.228262669999822
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-01-26,AAPL,2024-01-26,cache_origin,20260816T164035970154Z_6306ea4e,Bull Researcher,deepseek,deepseek-v4-flash,disabled,12930,7040,5890,1826,,14756,17.099006052000277
